book,author,rating_count,page_count,genre,is_volume,author_work_count,author_sex,author_avg_rating,author_rating_count,book_size
the ugly duckling debutante,rachel van dyken,1708,247,romance-historical romance,yes,129,female,4.12,372659,average
the wolf's pursuit,rachel van dyken,609,242,romance-historical romance,yes,129,female,4.12,372659,average
fearless,rachel van dyken,6533,100,romance,yes,129,female,4.12,372659,light
ruin,rachel van dyken,39247,250,new adult,yes,129,female,4.12,372659,average
elite,rachel van dyken,19859,322,new adult,yes,129,female,4.12,372659,average
elect,rachel van dyken,11863,267,new adult,yes,129,female,4.12,372659,average
coraline,p. craig russell,22083,192,sequential art-graphic novels,no,254,male,4.34,284820,average
disobedience,naomi alderman,7869,227,fiction,no,25,female,3.82,155308,average
the power,naomi alderman,148237,341,fiction,no,25,female,3.82,155308,average
vanishing act,thomas perry,4709,368,mystery,yes,44,male,3.94,77060,average
metzger's dog,thomas perry,2168,336,mystery,no,44,male,3.94,77060,average
silence,thomas perry,1731,439,mystery,yes,44,male,3.94,77060,average
fidelity,thomas perry,1352,368,mystery,no,44,male,3.94,77060,average
nightlife,thomas perry,1268,416,mystery,no,44,male,3.94,77060,average
death benefits,thomas perry,1193,384,mystery,no,44,male,3.94,77060,average
strangers,barbara elsborg,9965,309,romance,no,65,female,3.86,36645,average
hush: an irish princess' tale,donna jo napoli,4187,309,historical-historical fiction,yes,106,female,3.68,57167,average
stones in water,donna jo napoli,2346,209,historical-historical fiction,yes,106,female,3.68,57167,average
beast,donna jo napoli,6690,260,fantasy,no,106,female,3.68,57167,average
the smile,donna jo napoli,1743,260,historical-historical fiction,no,106,female,3.68,57167,average
the magic circle,donna jo napoli,1175,128,fantasy,no,106,female,3.68,57167,light
lenore: noogies,roman dirge,4782,108,sequential art-comics,yes,63,male,4.16,13604,light
from pack to pride,amber kell,2475,69,romance-m m romance,yes,168,female,3.76,85211,light
kiss of fury,deborah cooke,2381,392,romance-paranormal romance,yes,85,female,3.95,30893,average
flashfire,deborah cooke,975,396,romance-paranormal romance,yes,85,female,3.95,30893,average
darkfire kiss,deborah cooke,1279,394,romance-paranormal romance,yes,85,female,3.95,30893,average
whisper kiss,deborah cooke,1541,391,romance-paranormal romance,yes,85,female,3.95,30893,average
kiss of fate,deborah cooke,2510,396,romance-paranormal romance,yes,85,female,3.95,30893,average
winter kiss,deborah cooke,2044,389,romance-paranormal romance,yes,85,female,3.95,30893,average
flying blind,deborah cooke,1594,308,fantasy-dragons,yes,85,female,3.95,30893,average
kiss of fire,deborah cooke,4972,334,romance-paranormal romance,yes,85,female,3.95,30893,average
apocalypse culture,adam parfrey,1311,368,nonfiction,no,25,male,4.08,6972,average
apocalypse culture ii,adam parfrey,560,458,nonfiction,no,25,male,4.08,6972,average
limes inferior,janusz a. zajdel,2662,284,science fiction,no,36,male,4.15,7440,average
paradyzja,janusz a. zajdel,1427,140,science fiction,no,36,male,4.15,7440,light
rock with me,kristen proby,33398,196,romance,yes,73,female,4.17,441632,average
forever with me,kristen proby,14440,290,romance,yes,73,female,4.17,441632,average
fight with me,kristen proby,42433,352,romance,yes,73,female,4.17,441632,average
play with me,kristen proby,36904,298,romance,yes,73,female,4.17,441632,average
tied with me,kristen proby,20953,264,romance,yes,73,female,4.17,441632,average
easy kisses,kristen proby,6713,275,romance,yes,73,female,4.17,441632,average
easy melody,kristen proby,7588,235,romance,yes,73,female,4.17,441632,average
easy charm,kristen proby,10400,280,romance,yes,73,female,4.17,441632,average
easy love,kristen proby,16210,246,romance,yes,73,female,4.17,441632,average
come away with me,kristen proby,58687,324,romance,yes,73,female,4.17,441632,average
the americans,robert frank,12128,180,art-photography,no,3,male,3.57,1376,average
"the tent, the bucket and me",emma kennedy,2448,346,nonfiction,no,18,female,4.04,5290,average
batman: no man's land,greg rucka,3369,468,sequential art-comics,yes,890,male,3.99,249699,average
batwoman: elegy,greg rucka,13001,192,sequential art-comics,yes,890,male,3.99,249699,average
"black magick, vol. 1: awakening",greg rucka,2650,128,sequential art-comics,yes,890,male,3.99,249699,light
"lazarus, vol. 1: family",greg rucka,10296,106,sequential art-comics,yes,890,male,3.99,249699,light
wonder woman by greg rucka vol. 1,greg rucka,832,392,sequential art-comics,yes,890,male,3.99,249699,average
"queen and country: the definitive edition, vol. 1",greg rucka,2771,362,sequential art-comics,yes,890,male,3.99,249699,average
"stumptown, vol. 1: the case of the girl who took her shampoo",greg rucka,3571,160,sequential art-comics,yes,890,male,3.99,249699,average
the supernaturalist,eoin colfer,26806,267,fantasy,no,161,male,3.94,1354383,average
"the criminal mastermind collection, bks 1-3",eoin colfer,1075,912,fantasy,yes,161,male,3.94,1354383,bulky
half-moon investigations,eoin colfer,10727,290,mystery,no,161,male,3.94,1354383,average
"doctor who: eleven doctors, eleven stories",eoin colfer,1751,516,media tie in-doctor who,yes,161,male,3.94,1354383,average
the arctic incident: the graphic novel,eoin colfer,2563,128,fantasy,yes,161,male,3.94,1354383,light
click,eoin colfer,1904,217,young adult,no,161,male,3.94,1354383,average
plugged,eoin colfer,3835,288,fiction,yes,161,male,3.94,1354383,average
artemis fowl,eoin colfer,478746,396,fantasy,yes,161,male,3.94,1354383,average
the eternity code,eoin colfer,117484,352,fantasy,yes,161,male,3.94,1354383,average
the lost colony,eoin colfer,145250,385,fantasy,yes,161,male,3.94,1354383,average
the arctic incident,eoin colfer,132820,398,fantasy,yes,161,male,3.94,1354383,average
the opal deception,eoin colfer,121920,416,fantasy,yes,161,male,3.94,1354383,average
the time paradox,eoin colfer,80102,391,fantasy,yes,161,male,3.94,1354383,average
the atlantis complex,eoin colfer,50953,357,fantasy,yes,161,male,3.94,1354383,average
airman,eoin colfer,18514,424,young adult,no,161,male,3.94,1354383,average
the last guardian,eoin colfer,50224,328,fantasy,yes,161,male,3.94,1354383,average
the wish list,eoin colfer,15818,252,fantasy,no,161,male,3.94,1354383,average
artemis fowl: the graphic novel,eoin colfer,7671,128,sequential art-graphic novels,yes,161,male,3.94,1354383,light
the seventh dwarf,eoin colfer,3877,60,fantasy,yes,161,male,3.94,1354383,light
the artemis fowl files,eoin colfer,14097,187,fantasy,yes,161,male,3.94,1354383,average
dark of the moon,rachel hawthorne,6957,262,young adult,yes,23,female,3.88,75877,average
love on the lifts,rachel hawthorne,5024,223,young adult,no,23,female,3.88,75877,average
snowed in,rachel hawthorne,4765,261,young adult,no,23,female,3.88,75877,average
the boyfriend league,rachel hawthorne,8679,315,young adult,no,23,female,3.88,75877,average
caribbean cruising,rachel hawthorne,4983,314,young adult,no,23,female,3.88,75877,average
full moon,rachel hawthorne,6610,263,young adult,yes,23,female,3.88,75877,average
moonlight,rachel hawthorne,12367,263,young adult,yes,23,female,3.88,75877,average
simon's cat,simon tofield,5494,240,humor,yes,35,male,4.28,10466,average
simon's cat in kitten chaos,simon tofield,1320,234,sequential art-comics,yes,35,male,4.28,10466,average
understood betsy,dorothy canfield fisher,11516,176,fiction,no,83,female,4.13,13299,average
seasoned timber,dorothy canfield fisher,45,513,fiction,no,83,female,4.13,13299,average
always a witch,carolyn maccullough,6616,276,young adult,yes,11,female,3.82,25460,average
once a witch,carolyn maccullough,15000,292,young adult,yes,11,female,3.82,25460,average
the inverted world,christopher priest,6790,310,science fiction,no,124,male,3.82,37085,average
the islanders,christopher priest,1490,342,science fiction,no,124,male,3.82,37085,average
the glamour,christopher priest,860,235,fantasy,no,124,male,3.82,37085,average
the affirmation,christopher priest,1674,213,science fiction,no,124,male,3.82,37085,average
the prestige,christopher priest,17074,404,fiction,no,124,male,3.82,37085,average
feynman,jim ottaviani,4787,266,sequential art-graphic novels,no,17,male,3.82,14432,average
inherent vice,thomas pynchon,26010,369,fiction,no,43,male,3.85,207852,average
vineland,thomas pynchon,9376,480,fiction,no,43,male,3.85,207852,average
gravity's rainbow,thomas pynchon,35498,776,fiction,no,43,male,3.85,207852,bulky
the crying of lot 49,thomas pynchon,67612,152,fiction,no,43,male,3.85,207852,light
against the day,thomas pynchon,6358,1085,fiction,no,43,male,3.85,207852,bulky
v.,thomas pynchon,18724,640,fiction,no,43,male,3.85,207852,bulky
mason & dixon,thomas pynchon,9110,773,fiction,no,43,male,3.85,207852,bulky
not quite what i was planning: six-word memoirs by writers famous and obscure,larry smith,3230,225,nonfiction,yes,20,male,4.16,105,average
not quite what i was planning: six-word memoirs by writers famous and obscure,larry smith,3230,225,nonfiction,yes,7,male,4.08,307,average
the graduate,charles webb,8376,272,fiction,yes,30,male,3.38,8683,average
dirty blonde,lisa scottoline,8142,448,mystery,no,80,female,3.78,450357,average
meet me at emotional baggage claim,lisa scottoline,1770,262,humor,yes,80,female,3.78,450357,average
think twice,lisa scottoline,13888,374,mystery,yes,80,female,3.78,450357,average
the vendetta defense,lisa scottoline,7589,528,mystery,yes,80,female,3.78,450357,average
look again,lisa scottoline,40780,337,mystery,no,80,female,3.78,450357,average
save me,lisa scottoline,25605,373,fiction,no,80,female,3.78,450357,average
treasures of the snow,patricia st. john,3403,228,fiction,no,54,female,4.08,9568,average
nothing else matters,patricia st. john,97,170,christian,no,54,female,4.08,9568,average
twice freed,patricia st. john,1159,256,historical-historical fiction,no,54,female,4.08,9568,average
the tanglewoods' secret,patricia st. john,1303,168,fiction,no,54,female,4.08,9568,average
star of light,patricia st. john,1593,160,christian,no,54,female,4.08,9568,average
underworld: blood enemy,greg cox,557,310,paranormal-vampires,yes,114,male,3.91,27684,average
rise of the lycans,greg cox,375,352,fantasy,yes,114,male,3.91,27684,average
underworld: evolution,greg cox,762,275,paranormal-vampires,yes,114,male,3.91,27684,average
underworld,greg cox,2052,384,paranormal-vampires,yes,114,male,3.91,27684,average
rejar,dara joy,3005,390,romance,yes,23,female,3.94,16995,average
knight of a trillion stars,dara joy,3773,378,romance,yes,23,female,3.94,16995,average
mine to take,dara joy,2798,391,romance,yes,23,female,3.94,16995,average
a constant heart,siri mitchell,2106,384,historical-historical fiction,yes,17,female,3.82,19544,average
she walks in beauty,siri mitchell,5414,392,historical-historical fiction,yes,17,female,3.82,19544,average
chasing vermeer,blue balliett,27066,254,mystery,yes,20,female,3.76,49442,average
the danger box,blue balliett,1895,320,mystery,no,20,female,3.76,49442,average
how to get filthy rich in rising asia,mohsin hamid,17953,230,fiction,no,21,male,3.77,185105,average
moth smoke,mohsin hamid,9126,256,fiction,no,21,male,3.77,185105,average
the reluctant fundamentalist,mohsin hamid,58125,228,fiction,no,21,male,3.77,185105,average
exit west,mohsin hamid,101280,231,fiction,no,21,male,3.77,185105,average
ultimatum,gemma james,845,39,erotica-bdsm,yes,36,female,3.94,29814,light
torrent,gemma james,6311,211,dark,yes,36,female,3.94,29814,average
the devil's kiss,gemma james,2620,215,erotica-bdsm,yes,36,female,3.94,29814,average
retribution,gemma james,586,74,erotica-bdsm,yes,36,female,3.94,29814,light
enslaved,gemma james,641,61,erotica-bdsm,yes,36,female,3.94,29814,light
the crusades: the authoritative history of the war for the holy land,thomas asbridge,3620,784,history,no,7,male,4.17,7583,bulky
single by saturday,catherine bybee,10151,315,romance,yes,37,female,4.15,224750,average
noiva atã© sexta,catherine bybee,11024,320,romance,yes,37,female,4.15,224750,average
conquistada atã© terã§a,catherine bybee,8637,320,romance,yes,37,female,4.15,224750,average
seduzido atã© domingo,catherine bybee,7677,352,romance,yes,37,female,4.15,224750,average
adorada atã© quinta,catherine bybee,8002,360,romance,yes,37,female,4.15,224750,average
wife by wednesday,catherine bybee,21189,221,romance,yes,37,female,4.15,224750,average
what's a ghoul to do?,victoria laurie,8002,281,mystery,yes,36,female,4.07,125709,average
ghouls just haunt to have fun,victoria laurie,4927,320,mystery,yes,36,female,4.07,125709,average
ghouls gone wild,victoria laurie,4578,314,mystery,yes,36,female,4.07,125709,average
demons are a ghoul's best friend,victoria laurie,6141,282,mystery,yes,36,female,4.07,125709,average
when,victoria laurie,11300,336,young adult,no,36,female,4.07,125709,average
a glimpse of evil,victoria laurie,4509,230,mystery,yes,36,female,4.07,125709,average
"ghouls, ghouls, ghouls",victoria laurie,3793,344,mystery,yes,36,female,4.07,125709,average
the ghoul next door,victoria laurie,2188,352,mystery,yes,36,female,4.07,125709,average
what a ghoul wants,victoria laurie,2795,352,fantasy-paranormal,yes,36,female,4.07,125709,average
deadly forecast,victoria laurie,2922,384,mystery,yes,36,female,4.07,125709,average
lethal outlook,victoria laurie,3348,353,mystery,yes,36,female,4.07,125709,average
ghoul interrupted,victoria laurie,3083,343,mystery,yes,36,female,4.07,125709,average
vision impossible,victoria laurie,3737,358,mystery,yes,36,female,4.07,125709,average
doom with a view,victoria laurie,4616,314,mystery,yes,36,female,4.07,125709,average
crime seen,victoria laurie,5255,282,mystery,yes,36,female,4.07,125709,average
"abby cooper, psychic eye",victoria laurie,13091,295,mystery,yes,36,female,4.07,125709,average
play with me,piper shelly,13847,238,young adult,yes,6,female,3.97,24723,average
faith,jennifer haigh,12909,322,fiction,no,25,female,3.7,43611,average
mrs. kimble,jennifer haigh,8993,416,fiction,no,25,female,3.7,43611,average
china men,maxine hong kingston,1653,308,fiction,no,34,female,3.76,51921,average
the woman warrior,maxine hong kingston,24266,204,autobiography-memoir,no,34,female,3.76,51921,average
clear as the moon,chris stewart,3169,360,fiction,yes,10,male,3.85,17924,average
clear as the moon,chris stewart,3169,360,fiction,yes,44,male,3.98,64957,average
prologue: the brothers,chris stewart,6455,224,lds-lds fiction,yes,10,male,3.85,17924,average
prologue: the brothers,chris stewart,6455,224,lds-lds fiction,yes,44,male,3.98,64957,average
fury & light,chris stewart,3749,313,fiction,yes,10,male,3.85,17924,average
fury & light,chris stewart,3749,313,fiction,yes,44,male,3.98,64957,average
from the end of heaven,chris stewart,3528,336,lds-lds fiction,yes,10,male,3.85,17924,average
from the end of heaven,chris stewart,3528,336,lds-lds fiction,yes,44,male,3.98,64957,average
